,iata_code,date,min_temp,max_temp,avg_temp,total_snowcm,windspeed_kmhr,precip_mm,humidity,visibility,cloud_cover,heat_indexC,wind_chillC,wind_gust,feels_like,weather_description
267,ATL,2018-09-25,16,23,21,0.0,24,0.0,75,10,45,21,20,33,20,Cloudy
268,ATL,2018-09-26,13,20,16,0.0,12,0.1,53,10,31,15,14,19,14,Cloudy
269,ATL,2018-09-27,10,23,18,0.0,14,0.0,54,10,3,17,16,23,16,Sunny
270,ATL,2018-09-28,12,18,16,0.0,17,0.7,69,9,58,15,15,26,15,Overcast
271,ATL,2018-09-29,10,21,16,0.0,18,4.4,85,10,84,15,14,25,14,Light rain
272,ATL,2018-09-30,20,28,24,0.0,26,0.0,82,10,61,24,23,36,24,Overcast
273,ATL,2018-10-01,19,30,25,0.0,20,0.0,75,10,37,25,24,29,25,Cloudy
274,ATL,2018-10-02,20,30,26,0.0,23,0.0,72,10,22,26,24,33,26,Cloudy
275,ATL,2018-10-03,23,33,28,0.0,33,12.4,69,9,26,29,27,48,29,Partly cloudy
276,ATL,2018-10-04,12,13,12,0.0,21,41.4,74,6,92,14,13,30,13,Torrential rain shower
277,ATL,2018-10-05,12,29,21,0.0,19,13.3,76,9,32,20,19,29,19,Moderate or heavy rain shower
278,ATL,2018-10-06,9,11,10,0.0,21,40.2,84,7,90,12,9,31,9,Torrential rain shower
279,ATL,2018-10-07,10,18,14,0.0,11,20.2,92,8,100,14,13,15,13,Moderate or heavy rain shower
280,ATL,2018-10-08,17,21,20,0.0,15,61.5,93,6,87,19,19,24,19,Torrential rain shower
281,ATL,2018-10-09,9,20,18,0.0,18,12.4,89,9,64,17,16,25,16,Moderate rain
282,ATL,2018-10-10,7,13,10,0.0,18,0.0,70,10,20,10,7,24,7,Partly cloudy
283,ATL,2018-10-11,4,12,9,0.0,12,0.0,59,10,25,8,7,17,7,Partly cloudy
284,ATL,2018-10-12,8,14,11,0.0,10,4.2,77,10,66,11,9,15,9,Light rain
285,ATL,2018-10-13,6,15,11,0.0,13,0.0,79,10,10,10,8,19,8,Sunny
286,ATL,2018-10-14,2,10,6,0.0,24,10.4,88,6,91,6,2,32,2,Light sleet
287,ATL,2018-10-15,-1,7,3,0.5,18,0.6,61,9,7,2,-2,24,-2,Sunny
288,ATL,2018-10-16,2,16,10,0.0,8,0.0,49,10,20,8,7,13,7,Partly cloudy
289,ATL,2018-10-17,9,20,15,0.0,13,0.0,56,10,2,13,12,22,12,Sunny
290,ATL,2018-10-18,9,18,14,0.0,13,0.3,64,9,19,13,12,20,12,Partly cloudy
291,ATL,2018-10-19,11,21,16,0.0,16,0.9,72,9,40,14,13,24,13,Light rain shower
292,ATL,2018-10-20,10,20,15,0.0,16,0.0,48,10,0,14,13,27,13,Sunny
293,ATL,2018-10-21,6,20,13,0.0,19,0.0,57,10,7,12,11,32,11,Partly cloudy
294,ATL,2018-10-22,11,21,16,0.0,17,0.0,63,10,5,15,14,30,14,Sunny
295,ATL,2018-10-23,11,21,17,0.0,10,0.0,72,10,14,15,15,16,15,Partly cloudy
296,ATL,2018-10-24,11,17,14,0.0,11,8.2,78,8,53,13,12,17,12,Moderate rain at times
297,ATL,2018-10-25,9,10,10,0.0,10,5.4,90,7,96,10,8,14,8,Light rain
298,ATL,2018-10-26,7,20,14,0.0,10,0.0,72,9,24,12,11,15,11,Sunny
299,ATL,2018-10-27,11,23,17,0.0,12,0.0,52,10,6,16,15,23,15,Sunny
300,ATL,2018-10-28,13,19,15,0.0,16,0.0,46,10,4,15,14,26,14,Sunny
301,ATL,2018-10-29,10,22,16,0.0,16,0.0,61,10,21,16,15,28,15,Partly cloudy
302,ATL,2018-10-30,12,15,14,0.0,23,0.0,69,10,71,15,14,34,14,Overcast
303,ATL,2018-10-31,9,12,11,0.0,18,0.2,57,10,42,10,8,29,8,Overcast
304,ATL,2018-11-01,8,15,11,0.0,9,0.0,53,10,44,10,9,15,9,Cloudy
305,ATL,2018-11-02,8,13,11,0.0,18,0.0,49,10,17,10,8,28,8,Partly cloudy
306,ATL,2018-11-03,7,14,11,0.0,18,1.4,61,9,43,10,7,28,7,Patchy light rain
307,ATL,2018-11-04,5,12,9,0.0,18,0.6,65,10,27,8,5,29,5,Cloudy
308,ATL,2018-11-05,9,17,13,0.0,21,1.1,62,10,45,12,10,33,10,Cloudy
309,ATL,2018-11-06,7,12,9,0.0,10,0.0,61,10,15,9,7,18,7,Partly cloudy
310,ATL,2018-11-07,6,8,7,0.0,16,0.1,61,10,37,7,4,22,4,Partly cloudy
311,ATL,2018-11-08,-0,4,2,1.1,16,8.4,82,7,97,2,-2,22,-2,Heavy snow
312,ATL,2018-11-09,-6,2,-1,0.1,18,0.1,71,10,19,-2,-7,25,-7,Sunny
313,ATL,2018-11-10,-6,7,1,0.0,22,0.0,54,10,3,-1,-6,32,-6,Sunny
314,ATL,2018-11-11,-1,6,3,1.9,16,2.6,78,8,53,2,-2,25,-2,Heavy snow
315,ATL,2018-11-12,-9,-3,-4,0.0,28,10.6,87,3,73,-4,-11,40,-11,Blizzard
316,ATL,2018-11-13,-12,-1,-6,0.0,9,0.0,80,10,0,-7,-12,17,-12,Sunny
317,ATL,2018-11-14,-6,4,-1,0.0,9,0.0,81,10,5,-2,-6,16,-6,Sunny
318,ATL,2018-11-15,-3,16,7,0.0,13,0.0,76,10,4,5,2,24,2,Sunny
319,ATL,2018-11-16,3,15,9,0.0,12,0.0,71,10,4,8,6,21,6,Sunny
320,ATL,2018-11-17,-2,7,5,0.0,26,0.0,76,10,45,5,0,36,0,Overcast
321,ATL,2018-11-18,-3,3,-0,0.0,16,0.0,62,10,64,-1,-6,20,-6,Overcast
322,ATL,2018-11-19,-2,10,4,0.0,13,0.0,64,10,6,2,-1,22,-1,Sunny
323,ATL,2018-11-20,-2,11,5,0.0,12,0.0,74,10,4,4,2,20,2,Sunny
324,ATL,2018-11-21,2,14,8,0.0,17,0.0,72,10,0,7,4,29,4,Sunny
325,ATL,2018-11-22,4,15,10,0.0,23,0.0,68,10,16,9,6,39,6,Overcast
326,ATL,2018-11-23,9,17,13,0.0,26,0.0,59,10,31,12,10,40,10,Cloudy
327,ATL,2018-11-24,6,18,12,0.0,13,0.0,46,10,7,11,9,24,9,Sunny
328,ATL,2018-11-25,-4,6,1,0.2,36,2.1,78,7,49,2,-4,51,-4,Patchy heavy snow
329,ATL,2018-11-26,-7,4,-1,0.0,12,0.0,80,10,5,-2,-7,20,-7,Sunny
330,ATL,2018-11-27,-5,4,-0,0.0,10,0.0,78,10,19,-1,-5,18,-5,Partly cloudy
331,ATL,2018-11-28,-3,10,4,0.0,12,0.0,68,10,47,3,-0,21,-0,Overcast
332,ATL,2018-11-29,3,12,7,0.0,11,0.0,79,9,8,6,4,20,4,Sunny
333,ATL,2018-11-30,3,11,9,0.0,15,6.4,95,8,89,8,5,26,5,Light drizzle
334,ATL,2018-12-01,3,9,7,0.0,27,2.9,80,9,91,7,4,36,4,Overcast
335,ATL,2018-12-02,-0,5,3,0.0,26,0.0,71,9,48,2,-3,35,-3,Cloudy
336,ATL,2018-12-03,-5,1,-1,0.0,17,0.0,67,10,33,-2,-7,22,-7,Cloudy
337,ATL,2018-12-04,-6,4,-1,0.0,10,0.0,65,10,22,-2,-5,15,-5,Partly cloudy
338,ATL,2018-12-05,-2,9,4,0.0,17,0.0,61,10,10,2,-2,31,-2,Partly cloudy
339,ATL,2018-12-06,-2,3,2,0.1,20,0.1,68,10,46,1,-3,29,-3,Light snow
340,ATL,2018-12-07,-4,2,-1,0.0,10,0.0,55,10,32,-1,-5,15,-5,Partly cloudy
341,ATL,2018-12-08,-4,4,-0,0.0,13,0.0,52,10,8,-1,-5,19,-5,Sunny
342,ATL,2018-12-09,-4,7,2,0.0,7,0.0,56,10,11,0,-2,12,-2,Partly cloudy
343,ATL,2018-12-10,-4,6,1,0.0,11,0.0,69,10,2,0,-3,20,-3,Sunny
344,ATL,2018-12-11,-1,12,6,0.0,20,0.0,64,10,20,4,0,36,0,Partly cloudy
345,ATL,2018-12-12,-0,10,5,0.0,11,0.0,69,10,3,4,2,19,2,Sunny
346,ATL,2018-12-13,4,7,5,0.0,30,0.3,78,7,49,6,1,41,1,Patchy light drizzle
347,ATL,2018-12-14,0,9,4,0.0,25,0.0,54,10,8,3,-2,38,-2,Sunny
348,ATL,2018-12-15,0,11,6,0.0,9,0.0,41,10,11,4,2,17,2,Partly cloudy
349,ATL,2018-12-16,2,12,7,0.0,9,0.0,53,10,15,6,4,15,4,Sunny
350,ATL,2018-12-17,3,12,7,0.0,8,0.0,60,10,14,6,4,15,4,Partly cloudy
351,ATL,2018-12-18,2,12,7,0.0,17,0.0,66,10,29,6,3,29,3,Cloudy
352,ATL,2018-12-19,4,12,8,0.0,15,0.0,77,9,41,8,5,28,5,Mist
353,ATL,2018-12-20,5,10,8,0.0,30,0.0,52,10,5,7,3,48,3,Sunny
354,ATL,2018-12-21,1,11,6,0.0,14,0.0,58,10,18,5,2,26,2,Overcast
355,ATL,2018-12-22,2,11,6,0.0,14,0.0,61,10,18,5,3,22,3,Sunny
356,ATL,2018-12-23,1,9,4,0.0,12,0.2,64,10,18,4,1,20,1,Sunny
357,ATL,2018-12-24,1,10,5,0.0,19,0.0,67,10,37,4,0,34,0,Overcast
358,ATL,2018-12-25,1,12,6,0.0,11,0.0,76,10,38,5,3,19,3,Overcast
359,ATL,2018-12-26,8,13,12,0.0,27,47.8,94,8,100,11,9,41,9,Moderate or heavy rain shower
360,ATL,2018-12-27,-2,9,4,0.0,29,0.1,80,10,54,6,1,38,1,Overcast
361,ATL,2018-12-28,-4,-0,-2,0.0,23,0.0,56,10,13,-2,-9,29,-9,Sunny
362,ATL,2018-12-29,-6,1,-2,0.0,10,0.0,47,10,30,-3,-7,15,-7,Overcast
363,ATL,2018-12-30,-4,7,2,0.0,21,0.0,63,10,5,0,-5,34,-5,Sunny
364,ATL,2018-12-31,-5,5,2,0.0,21,2.4,78,10,58,1,-4,30,-4,Light sleet
365,ATL,2019-01-01,-8,-4,-6,0.0,20,0.0,53,10,48,-6,-12,24,-12,Cloudy
366,ATL,2019-01-02,-10,3,-3,0.0,8,0.0,52,10,4,-4,-7,13,-7,Partly cloudy
367,ATL,2019-01-03,-3,4,0,0.0,7,0.9,53,10,25,-0,-2,8,-2,Patchy freezing drizzle possible
368,ATL,2019-01-04,-1,11,5,0.0,11,0.0,62,10,3,4,1,20,1,Sunny
369,ATL,2019-01-05,3,15,9,0.0,11,0.0,71,10,17,7,5,18,5,Sunny
370,ATL,2019-01-06,2,15,11,0.0,16,0.1,73,10,70,10,7,40,7,Cloudy
371,ATL,2019-01-07,9,15,12,0.0,19,0.1,53,10,8,12,10,37,10,Sunny
372,ATL,2019-01-08,4,11,7,0.0,15,0.0,46,10,0,7,4,31,4,Sunny
373,ATL,2019-01-09,1,8,4,0.0,9,0.0,46,10,10,3,1,17,1,Sunny
374,ATL,2019-01-10,0,10,5,0.0,18,0.0,54,10,24,4,0,32,0,Partly cloudy
375,ATL,2019-01-11,2,3,3,0.0,13,28.1,84,7,89,3,-1,25,-1,Heavy rain
376,ATL,2019-01-12,-2,1,1,0.9,14,1.8,91,6,98,0,-5,34,-5,Blizzard
377,ATL,2019-01-13,-4,1,-1,0.1,9,0.1,83,10,70,-2,-6,19,-6,Light snow
378,ATL,2019-01-14,-3,6,2,0.0,11,0.0,80,10,20,0,-3,16,-3,Partly cloudy
379,ATL,2019-01-15,-1,10,5,0.0,13,0.0,83,9,8,3,0,19,0,Sunny
380,ATL,2019-01-16,1,5,4,0.0,10,0.4,94,6,71,3,2,12,2,Light drizzle
381,ATL,2019-01-17,0,8,4,0.0,11,0.1,82,10,45,3,0,15,0,Cloudy
382,ATL,2019-01-18,1,8,5,0.0,21,7.6,88,8,80,3,-1,34,-1,Moderate rain
383,ATL,2019-01-19,-9,-3,-6,0.0,33,4.5,75,9,60,-6,-15,41,-15,Overcast
384,ATL,2019-01-20,-7,6,-0,0.0,12,0.0,65,10,6,-2,-6,19,-6,Sunny
385,ATL,2019-01-21,-3,9,4,0.0,26,0.0,69,10,72,2,-3,44,-3,Overcast
386,ATL,2019-01-22,-5,8,1,0.0,32,0.4,78,8,72,2,-4,48,-4,Light sleet
387,ATL,2019-01-23,-5,5,-0,0.0,14,0.0,57,10,19,-1,-7,29,-7,Sunny
388,ATL,2019-01-24,-6,1,-1,0.0,18,0.0,63,10,64,-1,-6,28,-6,Patchy light snow
389,ATL,2019-01-25,-6,6,0,0.0,16,0.0,57,10,12,-1,-6,24,-6,Partly cloudy
390,ATL,2019-01-26,-1,9,4,0.0,11,0.0,58,10,32,3,-1,25,-1,Cloudy
391,ATL,2019-01-27,-1,13,6,0.0,14,0.0,65,10,23,5,2,29,2,Partly cloudy
392,ATL,2019-01-28,-2,5,3,0.0,26,0.1,51,10,38,3,-2,44,-2,Partly cloudy
393,ATL,2019-01-29,-3,4,1,0.0,15,0.0,45,10,14,1,-3,26,-3,Partly cloudy
394,ATL,2019-01-30,-10,-4,-6,0.0,16,0.0,53,10,6,-6,-12,22,-12,Partly cloudy
395,ATL,2019-01-31,-10,5,-1,0.0,14,0.0,61,10,21,-1,-6,17,-6,Partly cloudy
396,ATL,2019-02-01,-6,5,0,0.0,9,0.0,86,9,32,1,-1,15,-1,Cloudy
397,ATL,2019-02-02,3,18,11,0.0,19,0.4,91,10,68,10,8,36,8,Patchy rain possible
398,ATL,2019-02-03,11,19,15,0.0,28,0.1,80,10,47,14,13,44,13,Overcast
399,ATL,2019-02-04,-1,7,4,0.0,20,0.0,54,10,13,6,2,34,2,Partly cloudy
400,ATL,2019-02-05,-4,2,-1,0.0,13,0.0,43,10,23,-2,-6,17,-6,Partly cloudy
401,ATL,2019-02-06,-5,2,-1,0.3,14,0.3,43,9,16,-2,-7,18,-7,Sunny
402,ATL,2019-02-07,-9,-5,-7,0.5,29,0.6,46,9,21,-8,-16,38,-16,Patchy heavy snow
403,ATL,2019-02-08,-11,-2,-6,0.0,10,0.0,50,10,6,-7,-12,18,-12,Partly cloudy
404,ATL,2019-02-09,-7,4,-1,0.0,22,0.0,41,10,21,-3,-9,31,-9,Partly cloudy
405,ATL,2019-02-10,-1,8,3,0.0,16,0.0,65,10,65,2,-2,28,-2,Light snow
406,ATL,2019-02-11,0,6,4,0.1,16,3.6,93,9,91,3,-0,21,-0,Light rain
407,ATL,2019-02-12,-1,10,5,0.0,22,0.0,57,9,10,3,-1,30,-1,Sunny
408,ATL,2019-02-13,2,15,9,0.0,23,0.0,46,10,22,8,4,40,4,Partly cloudy
409,ATL,2019-02-14,1,17,11,0.0,22,0.0,43,10,29,10,7,37,7,Partly cloudy
410,ATL,2019-02-15,-7,-5,-6,2.0,18,2.3,73,9,88,-5,-12,25,-12,Ice pellets
411,ATL,2019-02-16,-9,-1,-4,0.1,14,0.1,68,10,63,-5,-10,17,-10,Ice pellets
412,ATL,2019-02-17,-6,1,-2,0.0,17,0.0,63,10,4,-4,-10,26,-10,Sunny
413,ATL,2019-02-18,-9,-1,-5,0.0,18,0.0,59,10,27,-5,-11,23,-11,Partly cloudy
414,ATL,2019-02-19,-6,-0,-3,8.5,17,10.0,79,7,62,-3,-9,21,-9,Heavy snow
415,ATL,2019-02-20,-8,0,-3,0.3,10,0.3,95,7,57,-3,-7,19,-7,Patchy light snow
416,ATL,2019-02-21,-4,8,3,0.0,14,0.0,79,10,28,1,-4,28,-4,Overcast
417,ATL,2019-02-22,-2,3,1,0.0,11,1.1,93,7,73,1,-3,22,-3,Light drizzle
418,ATL,2019-02-23,0,8,4,0.1,22,7.0,91,7,91,3,-1,33,-1,Light sleet
419,ATL,2019-02-24,-3,5,1,0.0,13,0.0,62,10,11,0,-4,30,-4,Partly cloudy
420,ATL,2019-02-25,-3,14,6,0.0,18,0.0,60,10,6,3,-1,29,-1,Sunny
421,ATL,2019-02-26,-6,1,-2,0.0,14,0.0,63,10,15,-3,-8,25,-8,Partly cloudy
422,ATL,2019-02-27,-8,-5,-6,0.0,18,0.0,61,10,38,-7,-14,28,-14,Cloudy
423,ATL,2019-02-28,-10,0,-4,0.0,13,0.0,53,10,63,-6,-11,15,-11,Overcast
424,ATL,2019-03-01,-5,6,2,0.0,17,0.0,61,10,11,-0,-4,13,-4,Sunny
425,ATL,2019-03-02,-5,3,-1,0.0,17,0.0,67,10,50,-2,-7,25,-7,Overcast
426,ATL,2019-03-03,-15,-11,-12,5.8,21,10.4,87,6,82,-11,-20,34,-20,Blizzard
427,ATL,2019-03-04,-16,-7,-11,0.0,14,0.0,77,10,28,-12,-19,20,-19,Partly cloudy
428,ATL,2019-03-05,-13,-2,-6,0.0,14,0.0,76,10,7,-8,-14,22,-14,Sunny
429,ATL,2019-03-06,-9,6,-0,0.0,16,0.0,68,10,9,-2,-7,27,-7,Sunny
430,ATL,2019-03-07,-1,11,5,0.0,16,0.2,76,10,28,4,0,27,0,Partly cloudy
431,ATL,2019-03-08,2,9,6,0.0,11,0.6,91,8,91,5,3,17,3,Mist
432,ATL,2019-03-09,4,13,11,0.0,33,0.7,70,9,27,9,6,48,6,Partly cloudy
433,ATL,2019-03-10,0,10,5,0.0,12,0.0,57,10,14,4,1,19,1,Partly cloudy
434,ATL,2019-03-11,1,12,7,0.0,8,0.0,66,10,59,6,5,13,5,Overcast
435,ATL,2019-03-12,8,14,12,0.0,22,14.0,93,9,96,11,9,33,9,Moderate or heavy rain shower
436,ATL,2019-03-13,13,18,16,0.0,41,9.5,69,10,51,15,14,62,14,Moderate rain at times
437,ATL,2019-03-14,3,8,7,0.0,37,0.0,58,10,57,6,1,50,1,Overcast
438,ATL,2019-03-15,0,10,6,0.0,19,0.0,49,10,7,4,1,29,1,Sunny
439,ATL,2019-03-16,-0,16,9,0.0,12,0.0,51,10,10,7,5,19,5,Sunny
440,ATL,2019-03-17,3,16,10,0.0,10,0.0,59,10,6,8,7,17,7,Sunny
441,ATL,2019-03-18,3,15,10,0.0,11,0.0,57,10,13,9,6,18,6,Sunny
442,ATL,2019-03-19,5,18,11,0.0,17,4.3,68,10,25,9,7,26,7,Moderate rain at times
443,ATL,2019-03-20,1,15,10,0.0,14,0.0,65,10,12,8,6,21,6,Sunny
444,ATL,2019-03-21,3,15,10,0.0,10,0.0,64,10,9,9,8,17,8,Sunny
445,ATL,2019-03-22,5,18,13,0.0,10,0.1,56,10,39,11,11,16,11,Partly cloudy
446,ATL,2019-03-23,10,14,12,0.0,24,13.6,85,9,78,11,9,39,9,Light rain shower
447,ATL,2019-03-24,8,17,13,0.0,16,0.2,78,9,25,12,11,24,11,Partly cloudy
448,ATL,2019-03-25,5,12,10,0.0,13,0.1,82,10,49,9,7,20,7,Overcast
449,ATL,2019-03-26,5,18,13,0.0,11,0.0,74,10,7,11,10,16,10,Sunny
450,ATL,2019-03-27,9,20,16,0.0,29,7.0,72,10,31,14,13,45,13,Moderate or heavy rain shower
451,ATL,2019-03-28,12,21,18,0.0,24,5.5,81,10,42,16,15,38,15,Patchy light rain with thunder
452,ATL,2019-03-29,5,12,10,0.0,18,4.4,94,7,100,9,7,25,7,Light rain shower
453,ATL,2019-03-30,1,7,5,0.1,28,1.0,71,8,62,4,-1,37,-1,Light sleet
454,ATL,2019-03-31,-3,9,5,0.0,8,0.0,48,10,17,3,1,15,1,Partly cloudy
455,ATL,2019-04-01,0,13,8,0.0,15,0.0,56,10,45,6,3,24,3,Overcast
456,ATL,2019-04-02,3,15,11,0.0,14,0.0,64,10,39,9,7,24,7,Overcast
457,ATL,2019-04-03,7,19,15,0.0,25,0.4,71,10,71,13,11,37,11,Overcast
458,ATL,2019-04-04,11,18,15,0.0,12,3.3,84,9,73,14,14,16,14,Moderate or heavy rain with thunder
459,ATL,2019-04-05,9,22,17,0.0,16,0.0,80,8,38,15,14,24,14,Mist
460,ATL,2019-04-06,13,19,17,0.0,18,3.2,85,10,56,15,15,29,15,Light rain shower
461,ATL,2019-04-07,12,23,19,0.0,16,0.0,70,10,5,17,17,26,17,Sunny
462,ATL,2019-04-08,11,26,20,0.0,10,0.0,54,10,5,18,18,16,18,Sunny
463,ATL,2019-04-09,13,26,21,0.0,14,0.1,59,10,6,20,19,23,19,Sunny
464,ATL,2019-04-10,18,27,23,0.0,34,0.0,52,10,48,22,22,55,22,Thundery outbreaks possible
465,ATL,2019-04-11,2,8,6,0.0,32,0.0,54,10,21,6,2,41,2,Partly cloudy
466,ATL,2019-04-12,-0,13,9,0.0,13,0.0,50,10,21,6,4,21,4,Partly cloudy
467,ATL,2019-04-13,3,10,8,0.0,20,0.5,55,9,44,7,4,30,4,Patchy light drizzle
468,ATL,2019-04-14,1,16,10,0.0,16,0.0,59,10,19,9,7,25,7,Sunny
469,ATL,2019-04-15,8,24,17,0.0,24,0.0,67,10,12,16,14,39,14,Partly cloudy
470,ATL,2019-04-16,16,24,21,0.0,32,0.0,64,10,43,20,20,49,20,Thundery outbreaks possible
471,ATL,2019-04-17,17,25,21,0.0,22,18.0,74,9,50,20,20,33,20,Moderate or heavy rain shower
472,ATL,2019-04-18,9,18,14,0.0,27,17.1,62,9,28,13,12,43,12,Thundery outbreaks possible
473,ATL,2019-04-19,6,17,13,0.0,18,0.0,57,10,4,11,10,27,10,Sunny
474,ATL,2019-04-20,8,25,18,0.0,18,0.0,57,10,1,17,15,29,15,Sunny
475,ATL,2019-04-21,15,26,22,0.0,33,0.0,65,10,12,21,20,50,20,Partly cloudy
476,ATL,2019-04-22,14,23,19,0.0,18,0.0,72,10,9,19,18,28,18,Sunny
477,ATL,2019-04-23,10,14,11,0.0,15,11.7,84,8,80,12,10,21,10,Moderate rain
478,ATL,2019-04-24,8,20,16,0.0,6,0.0,79,9,30,14,14,10,14,Partly cloudy
479,ATL,2019-04-25,10,21,18,0.0,16,0.0,71,10,10,15,15,24,15,Sunny
480,ATL,2019-04-26,10,22,18,0.0,16,0.1,62,10,14,16,15,24,15,Partly cloudy
481,ATL,2019-04-27,9,21,18,0.0,30,1.3,57,10,11,16,16,45,16,Patchy rain possible
482,ATL,2019-04-28,4,17,11,0.0,19,9.7,80,9,48,11,9,26,9,Moderate or heavy rain shower
483,ATL,2019-04-29,13,17,15,0.0,21,8.6,84,6,76,16,15,31,15,Moderate or heavy rain shower
484,ATL,2019-04-30,9,15,13,0.0,15,32.9,91,6,100,12,11,25,11,Torrential rain shower
485,ATL,2019-05-01,7,17,13,0.0,12,1.0,90,9,83,12,10,18,10,Overcast
486,ATL,2019-05-02,9,17,14,0.0,19,2.3,76,10,51,13,11,27,11,Partly cloudy
487,ATL,2019-05-03,12,18,15,0.0,8,1.4,83,9,71,14,14,12,14,Light rain
488,ATL,2019-05-04,9,20,16,0.0,8,0.2,81,8,33,14,13,13,13,Mist
489,ATL,2019-05-05,11,21,18,0.0,18,4.5,87,10,36,17,16,28,16,Patchy light rain with thunder
490,ATL,2019-05-06,15,27,21,0.0,16,25.6,86,8,35,21,20,26,20,Moderate or heavy rain shower
491,ATL,2019-05-07,18,22,20,0.0,18,59.8,91,6,77,20,19,27,19,Moderate or heavy rain shower
492,ATL,2019-05-08,13,21,18,0.0,29,35.7,87,7,61,17,17,49,17,Torrential rain shower
493,ATL,2019-05-09,6,10,8,0.0,28,1.3,78,10,74,8,5,38,5,Light rain
494,ATL,2019-05-10,5,16,12,0.0,11,0.2,70,10,39,11,9,18,9,Cloudy
495,ATL,2019-05-11,9,15,13,0.0,6,4.8,79,9,61,12,12,9,12,Light rain shower
496,ATL,2019-05-12,9,21,17,0.0,16,0.0,65,10,9,14,13,24,13,Sunny
497,ATL,2019-05-13,9,24,19,0.0,12,2.5,74,10,4,17,16,19,16,Sunny
498,ATL,2019-05-14,14,29,24,0.0,18,7.1,72,10,7,22,21,30,22,Patchy rain possible
499,ATL,2019-05-15,16,30,25,0.0,15,0.0,64,10,4,24,23,24,24,Sunny
500,ATL,2019-05-16,18,30,26,0.0,27,0.0,66,10,1,25,24,43,25,Sunny
501,ATL,2019-05-17,19,27,24,0.0,33,0.2,73,10,37,25,23,47,25,Thundery outbreaks possible
502,ATL,2019-05-18,17,24,22,0.0,28,39.0,83,7,40,22,21,45,21,Patchy light rain with thunder
503,ATL,2019-05-19,12,21,18,0.0,20,0.6,67,10,9,16,15,29,15,Sunny
504,ATL,2019-05-20,11,15,13,0.0,24,42.9,86,8,69,13,10,38,10,Torrential rain shower
505,ATL,2019-05-21,13,21,18,0.0,33,43.4,78,8,59,16,15,57,15,Moderate or heavy rain with thunder
506,ATL,2019-05-22,8,21,17,0.0,19,0.2,64,10,5,16,14,30,14,Sunny
507,ATL,2019-05-23,15,24,19,0.0,20,14.7,77,9,72,20,19,36,19,Torrential rain shower
508,ATL,2019-05-24,20,25,23,0.0,26,19.8,87,9,69,24,22,45,24,Moderate or heavy rain shower
509,ATL,2019-05-25,19,24,22,0.0,25,20.6,90,9,61,22,21,37,22,Light rain shower
510,ATL,2019-05-26,19,26,23,0.0,20,15.2,88,9,59,23,22,33,23,Moderate or heavy rain shower
511,ATL,2019-05-27,21,28,24,0.0,31,9.1,84,9,49,25,23,46,25,Thundery outbreaks possible
512,ATL,2019-05-28,21,29,25,0.0,27,2.5,78,10,42,26,24,45,26,Patchy light rain with thunder
513,ATL,2019-05-29,14,22,20,0.0,13,0.5,71,10,10,19,18,23,18,Sunny
514,ATL,2019-05-30,13,26,22,0.0,14,0.0,58,10,6,20,19,22,19,Sunny
515,ATL,2019-05-31,16,29,25,0.0,10,0.0,56,10,8,23,22,16,23,Sunny
516,ATL,2019-06-01,18,32,27,0.0,16,2.2,63,10,8,26,25,27,26,Patchy light rain with thunder
517,ATL,2019-06-02,19,29,25,0.0,13,8.7,76,9,18,25,23,19,25,Patchy light rain with thunder
518,ATL,2019-06-03,20,29,26,0.0,20,2.5,78,10,15,25,24,30,25,Sunny
519,ATL,2019-06-04,21,32,28,0.0,25,0.5,70,10,11,28,26,37,28,Sunny
520,ATL,2019-06-05,21,32,28,0.0,15,1.9,60,10,12,28,26,26,28,Thundery outbreaks possible
521,ATL,2019-06-06,20,25,23,0.0,8,17.2,74,9,34,23,22,15,23,Moderate or heavy rain shower
522,ATL,2019-06-07,18,30,26,0.0,9,0.0,68,10,14,24,24,14,24,Partly cloudy
523,ATL,2019-06-08,19,31,26,0.0,11,0.0,70,10,7,25,24,17,25,Partly cloudy
524,ATL,2019-06-09,17,22,20,0.0,21,8.8,75,9,41,21,20,32,20,Moderate or heavy rain shower
525,ATL,2019-06-10,12,25,21,0.0,15,0.0,49,10,3,19,18,24,18,Sunny
526,ATL,2019-06-11,15,26,22,0.0,19,1.9,61,10,33,21,20,28,21,Patchy rain possible
527,ATL,2019-06-12,15,24,21,0.0,22,3.8,64,10,12,20,19,33,19,Patchy rain possible
528,ATL,2019-06-13,14,25,21,0.0,12,0.7,56,10,14,20,19,19,19,Patchy rain possible
529,ATL,2019-06-14,16,29,23,0.0,28,1.7,72,10,34,23,22,40,23,Light rain shower
530,ATL,2019-06-15,20,30,26,0.0,14,7.4,72,9,22,26,25,21,26,Moderate or heavy rain shower
531,ATL,2019-06-16,20,27,25,0.0,9,26.7,71,7,20,24,23,15,24,Torrential rain shower
532,ATL,2019-06-17,18,29,25,0.0,10,0.1,67,10,15,24,23,16,24,Partly cloudy
533,ATL,2019-06-18,20,28,26,0.0,13,19.0,77,9,25,24,24,22,24,Moderate or heavy rain shower
534,ATL,2019-06-19,18,27,23,0.0,12,7.2,75,10,50,23,22,18,23,Light rain shower
535,ATL,2019-06-20,18,33,28,0.0,16,0.4,72,9,11,27,25,24,27,Mist
536,ATL,2019-06-21,25,37,32,0.0,27,0.6,60,10,24,32,30,42,32,Partly cloudy
